mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__l2_regularization,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__max_iter,param_regressor__max_leaf_nodes,param_regressor__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5345440864562988,0.04939196207792522,0.010148286819458008,0.0007472586292163652,0.18485445552552704,0.30087538832936755,11,143,48,19,"{'regressor__l2_regularization': np.float64(0.18485445552552704), 'regressor__learning_rate': np.float64(0.30087538832936755), 'regressor__max_depth': np.int64(11), 'regressor__max_iter': 143, 'regressor__max_leaf_nodes': 48, 'regressor__min_samples_leaf': 19}",-19.578127635661325,-20.014979091101313,-18.37447936574282,-20.196388447716465,-16.682217496350678,-18.969238407314517,1.308007634266659,26
0.6138208389282227,0.03575692245637735,0.012038803100585938,0.002044678493889269,0.8948273504276488,0.18936999364332555,6,314,54,30,"{'regressor__l2_regularization': np.float64(0.8948273504276488), 'regressor__learning_rate': np.float64(0.18936999364332555), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 314, 'regressor__max_leaf_nodes': 54, 'regressor__min_samples_leaf': 30}",-19.66519942733912,-19.417238897794913,-18.382566920323676,-19.913414794050773,-16.771356857556615,-18.82995537941302,1.1536379987883454,15
0.7682332038879395,0.03771606018646226,0.01890721321105957,0.002787243464764339,0.388677289689482,0.09140470953216877,7,379,40,34,"{'regressor__l2_regularization': np.float64(0.388677289689482), 'regressor__learning_rate': np.float64(0.09140470953216877), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 379, 'regressor__max_leaf_nodes': 40, 'regressor__min_samples_leaf': 34}",-19.746390877725158,-19.885631589445016,-18.588035743697073,-19.854681319350995,-16.821747621366942,-18.979297430317036,1.1818864415633341,27
0.7675733089447021,0.012679502929284528,0.01436915397644043,0.002853728546594756,0.28093450968738076,0.17280882494747454,,256,29,10,"{'regressor__l2_regularization': np.float64(0.28093450968738076), 'regressor__learning_rate': np.float64(0.17280882494747454), 'regressor__max_depth': None, 'regressor__max_iter': 256, 'regressor__max_leaf_nodes': 29, 'regressor__min_samples_leaf': 10}",-19.496209955895228,-19.178013085463757,-18.122221028148893,-19.87426812711819,-16.996050376177926,-18.7333525145608,1.046237386811042,5
0.8495452404022217,0.037164401932621084,0.02129850387573242,0.0034079663003078165,0.01563640674119393,0.1370204442119109,,235,38,20,"{'regressor__l2_regularization': np.float64(0.01563640674119393), 'regressor__learning_rate': np.float64(0.1370204442119109), 'regressor__max_depth': None, 'regressor__max_iter': 235, 'regressor__max_leaf_nodes': 38, 'regressor__min_samples_leaf': 20}",-19.460886426917536,-19.567185834649514,-18.23494082102013,-19.895818642412994,-16.64535072145529,-18.76083648929109,1.1983572053155076,9
0.8090142726898193,0.0330289869693923,0.016760921478271483,0.0022558280124741295,0.19884240408880516,0.223402585824595,7,388,19,48,"{'regressor__l2_regularization': np.float64(0.19884240408880516), 'regressor__learning_rate': np.float64(0.223402585824595), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 388, 'regressor__max_leaf_nodes': 19, 'regressor__min_samples_leaf': 48}",-20.085832108109418,-19.93850951395705,-18.149810397906002,-19.961297320782506,-16.982641786282958,-19.023618225407585,1.2468914493921446,32
1.2884137630462646,0.0353169016308929,0.027249765396118165,0.003143649242148539,0.6510770255019445,0.28448790266313423,,427,26,43,"{'regressor__l2_regularization': np.float64(0.6510770255019445), 'regressor__learning_rate': np.float64(0.28448790266313423), 'regressor__max_depth': None, 'regressor__max_iter': 427, 'regressor__max_leaf_nodes': 26, 'regressor__min_samples_leaf': 43}",-19.992318709205993,-19.473827083067746,-17.906717397786547,-20.2757982390066,-17.278896843669596,-18.9855116545473,1.182648133149027,28
0.5803439617156982,0.04226667001107605,0.012821340560913086,0.0023417590645315313,0.09541011649041131,0.1212454756594799,6,315,51,44,"{'regressor__l2_regularization': np.float64(0.09541011649041131), 'regressor__learning_rate': np.float64(0.1212454756594799), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 315, 'regressor__max_leaf_nodes': 51, 'regressor__min_samples_leaf': 44}",-20.246347111358812,-20.065821127312823,-18.72794279708633,-19.91994599568916,-17.02290367500472,-19.19659214129037,1.2103998580869664,40
0.6629589557647705,0.03019999406182986,0.016361236572265625,0.004092372969305139,0.5912977877077271,0.09241653789701924,7,326,51,23,"{'regressor__l2_regularization': np.float64(0.5912977877077271), 'regressor__learning_rate': np.float64(0.09241653789701924), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 326, 'regressor__max_leaf_nodes': 51, 'regressor__min_samples_leaf': 23}",-19.40410654370383,-19.690500150392577,-18.610247041854677,-19.920444131703093,-16.739803742046277,-18.873020321940093,1.1547367886746431,22
0.9008434772491455,0.030061737307281376,0.01782236099243164,0.00389543953576632,0.8489138242660839,0.22651885634946198,6,458,41,18,"{'regressor__l2_regularization': np.float64(0.8489138242660839), 'regressor__learning_rate': np.float64(0.22651885634946198), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 458, 'regressor__max_leaf_nodes': 41, 'regressor__min_samples_leaf': 18}",-19.794070472178145,-19.577746688401835,-18.01449038630361,-19.814767515882117,-16.984363637919323,-18.837087740137008,1.1427600252408834,16
0.6878214359283448,0.0273952721608974,0.016228151321411134,0.002946687682889172,0.7106628896857874,0.0432672462435494,8,278,46,48,"{'regressor__l2_regularization': np.float64(0.7106628896857874), 'regressor__learning_rate': np.float64(0.0432672462435494), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 278, 'regressor__max_leaf_nodes': 46, 'regressor__min_samples_leaf': 48}",-20.874134610759533,-20.278307548037883,-19.207283204736413,-20.229318085747526,-17.33209351995604,-19.584227393847478,1.2470720746687194,47
0.7169009208679199,0.009061726346598867,0.018387794494628906,0.0026141472312602187,0.47537022318211175,0.17898267159291512,8,321,51,32,"{'regressor__l2_regularization': np.float64(0.47537022318211175), 'regressor__learning_rate': np.float64(0.17898267159291512), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 321, 'regressor__max_leaf_nodes': 51, 'regressor__min_samples_leaf': 32}",-19.597376190584228,-19.269678430485495,-18.134986774662263,-19.89434655963562,-16.801357705812705,-18.739549132236064,1.1377647457081392,7
0.30257039070129393,0.016692853175784467,0.011608648300170898,0.00393546505718403,0.6044173792778172,0.17195232739050195,7,135,27,41,"{'regressor__l2_regularization': np.float64(0.6044173792778172), 'regressor__learning_rate': np.float64(0.17195232739050195), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 135, 'regressor__max_leaf_nodes': 27, 'regressor__min_samples_leaf': 41}",-20.010341583923108,-20.06795634604998,-18.873311919962173,-20.208379702057695,-17.128759478951746,-19.257749806188944,1.166783486504857,43
0.4199181079864502,0.04245484046489075,0.011173343658447266,0.004762188461264638,0.598865466488536,0.21843547991191137,8,165,56,15,"{'regressor__l2_regularization': np.float64(0.598865466488536), 'regressor__learning_rate': np.float64(0.21843547991191137), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 165, 'regressor__max_leaf_nodes': 56, 'regressor__min_samples_leaf': 15}",-19.452947806629183,-19.737340929854405,-18.23747437844019,-19.828934003422596,-16.931247174874652,-18.837588858644207,1.1104288923849002,17
0.8640220642089844,0.03342819094950375,0.019711780548095702,0.004764830978074852,0.45653457048291024,0.07553213116505007,8,385,25,37,"{'regressor__l2_regularization': np.float64(0.45653457048291024), 'regressor__learning_rate': np.float64(0.07553213116505007), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 385, 'regressor__max_leaf_nodes': 25, 'regressor__min_samples_leaf': 37}",-19.858997237591318,-19.701627685553518,-18.632002911957528,-20.01435898987894,-16.881697404465054,-19.01773684588927,1.173041907880554,31
1.8938433647155761,0.04932840584082144,0.037112092971801756,0.004039832559578886,0.3562978380769749,0.2820485324637262,,476,41,22,"{'regressor__l2_regularization': np.float64(0.3562978380769749), 'regressor__learning_rate': np.float64(0.2820485324637262), 'regressor__max_depth': None, 'regressor__max_iter': 476, 'regressor__max_leaf_nodes': 41, 'regressor__min_samples_leaf': 22}",-20.17034947000335,-19.541538160451143,-18.066022747101265,-20.47194597625644,-16.87047753235588,-19.024066777233617,1.3589620906030278,33
0.7708455085754394,0.04656361355932635,0.01129164695739746,0.0008148670545322737,0.8607305832563434,0.01208563915935721,7,236,51,42,"{'regressor__l2_regularization': np.float64(0.8607305832563434), 'regressor__learning_rate': np.float64(0.01208563915935721), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 236, 'regressor__max_leaf_nodes': 51, 'regressor__min_samples_leaf': 42}",-21.3796737767814,-20.759020874449348,-19.95947957656128,-20.336416614197134,-17.62908327453983,-20.0127348233058,1.2817851381300411,50
1.000980758666992,0.03991986246194793,0.025093793869018555,0.005131588089440085,0.1198653673336828,0.11128455142108838,7,473,46,41,"{'regressor__l2_regularization': np.float64(0.1198653673336828), 'regressor__learning_rate': np.float64(0.11128455142108838), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 473, 'regressor__max_leaf_nodes': 46, 'regressor__min_samples_leaf': 41}",-19.598984215087707,-19.774417878152185,-18.485432350542112,-19.992685151045944,-16.91512074861043,-18.953328068687675,1.1440750816195862,25
0.3023075580596924,0.016293472493832534,0.00872955322265625,0.0012946962238415058,0.5581020020173412,0.13115085131741225,6,151,26,48,"{'regressor__l2_regularization': np.float64(0.5581020020173412), 'regressor__learning_rate': np.float64(0.13115085131741225), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 151, 'regressor__max_leaf_nodes': 26, 'regressor__min_samples_leaf': 48}",-20.561328979789057,-20.50037413187767,-19.042892047707163,-20.029724808460696,-17.236440457276377,-19.47415208502219,1.2439521606339878,44
0.4056561946868896,0.016689124643625063,0.01056666374206543,0.0025176104363422674,0.49724850589238545,0.1002634929450309,,180,16,11,"{'regressor__l2_regularization': np.float64(0.49724850589238545), 'regressor__learning_rate': np.float64(0.1002634929450309), 'regressor__max_depth': None, 'regressor__max_iter': 180, 'regressor__max_leaf_nodes': 16, 'regressor__min_samples_leaf': 11}",-19.58623360319609,-19.255135453365018,-18.328887306789714,-19.408492133227057,-16.98147813775633,-18.71204532686684,0.9680767579521709,3
1.6797863006591798,0.05855388982880682,0.023210430145263673,0.0029445601368271505,0.4110370133182313,0.019915219870164515,,484,33,11,"{'regressor__l2_regularization': np.float64(0.4110370133182313), 'regressor__learning_rate': np.float64(0.019915219870164515), 'regressor__max_depth': None, 'regressor__max_iter': 484, 'regressor__max_leaf_nodes': 33, 'regressor__min_samples_leaf': 11}",-19.50997443450347,-19.716445904469317,-18.47586916708232,-19.62709591683137,-16.865459229088046,-18.838968930394905,1.083322699161625,18
0.6291911602020264,0.02043783527829448,0.014565277099609374,0.0027965201081877316,0.5309345833171364,0.1443349493719275,6,346,18,20,"{'regressor__l2_regularization': np.float64(0.5309345833171364), 'regressor__learning_rate': np.float64(0.1443349493719275), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 346, 'regressor__max_leaf_nodes': 18, 'regressor__min_samples_leaf': 20}",-19.414456906500295,-19.606576225889444,-18.186493343919285,-19.811812646041258,-16.61226753044923,-18.726321330559905,1.1989418978861919,4
0.676888370513916,0.023210117410813694,0.017702817916870117,0.004151074337501214,0.36965445606140446,0.08264798148322776,6,379,19,43,"{'regressor__l2_regularization': np.float64(0.36965445606140446), 'regressor__learning_rate': np.float64(0.08264798148322776), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 379, 'regressor__max_leaf_nodes': 19, 'regressor__min_samples_leaf': 43}",-20.108665547670704,-20.20895370602282,-18.629793405603095,-20.040655787582974,-17.15655044428756,-19.22892377823343,1.1871816654510998,41
0.7249727249145508,0.027196503295270933,0.017555618286132814,0.004173485307427046,0.6335297107608947,0.17073240522242755,,300,20,25,"{'regressor__l2_regularization': np.float64(0.6335297107608947), 'regressor__learning_rate': np.float64(0.17073240522242755), 'regressor__max_depth': None, 'regressor__max_iter': 300, 'regressor__max_leaf_nodes': 20, 'regressor__min_samples_leaf': 25}",-19.732079826505945,-19.37454079888005,-18.30044575459999,-19.940778495758202,-16.724371279157992,-18.814443230980437,1.188022853754679,13
0.8553618907928466,0.02581161821284339,0.020955371856689452,0.003773317881518011,0.040775141554763916,0.18726788295647254,7,445,17,28,"{'regressor__l2_regularization': np.float64(0.040775141554763916), 'regressor__learning_rate': np.float64(0.18726788295647254), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 445, 'regressor__max_leaf_nodes': 17, 'regressor__min_samples_leaf': 28}",-19.70338187357723,-19.257709176420637,-18.115900467570842,-19.843939229455664,-16.827417986661224,-18.74966974673712,1.1368211743395675,8
1.1084853172302247,0.026494085375262214,0.020123052597045898,0.0017291437878029674,0.3486659872917294,0.03885296532742623,,227,53,27,"{'regressor__l2_regularization': np.float64(0.3486659872917294), 'regressor__learning_rate': np.float64(0.03885296532742623), 'regressor__max_depth': None, 'regressor__max_iter': 227, 'regressor__max_leaf_nodes': 53, 'regressor__min_samples_leaf': 27}",-20.464263500392633,-19.69291663919939,-18.809621495258405,-20.00292845365762,-16.954127061487284,-19.184771429999067,1.2394518304076467,37
1.0215509414672852,0.036689354403467045,0.023794031143188475,0.0012223068018624777,0.837710105907328,0.2127070351117842,,250,45,39,"{'regressor__l2_regularization': np.float64(0.837710105907328), 'regressor__learning_rate': np.float64(0.2127070351117842), 'regressor__max_depth': None, 'regressor__max_iter': 250, 'regressor__max_leaf_nodes': 45, 'regressor__min_samples_leaf': 39}",-19.60229687564329,-19.486496942618516,-18.227264232803225,-20.262242807368107,-16.75074923017115,-18.865810017720857,1.2457056266309339,21
0.46447114944458007,0.01703028359621622,0.01256103515625,0.005548402756496502,0.6957843993450822,0.0785650065391899,11,211,16,10,"{'regressor__l2_regularization': np.float64(0.6957843993450822), 'regressor__learning_rate': np.float64(0.0785650065391899), 'regressor__max_depth': np.int64(11), 'regressor__max_iter': 211, 'regressor__max_leaf_nodes': 16, 'regressor__min_samples_leaf': 10}",-19.54803605541274,-19.518597915400544,-18.063079939393514,-19.635397393174557,-16.914146001923967,-18.735851461061067,1.081919683828881,6
0.5615223407745361,0.028797408552960375,0.015079689025878907,0.0036120444143553994,0.09310276780589921,0.279164727385998,7,259,23,44,"{'regressor__l2_regularization': np.float64(0.09310276780589921), 'regressor__learning_rate': np.float64(0.279164727385998), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 259, 'regressor__max_leaf_nodes': 23, 'regressor__min_samples_leaf': 44}",-20.058376829123144,-19.804189998139876,-18.172720538894332,-19.845149103927824,-17.06970343552726,-18.990027981122488,1.1739760645927209,29
0.5685362815856934,0.025772090342232906,0.014569568634033202,0.004230615520298904,0.7003578299727713,0.26399834267149175,8,251,47,33,"{'regressor__l2_regularization': np.float64(0.7003578299727713), 'regressor__learning_rate': np.float64(0.26399834267149175), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 251, 'regressor__max_leaf_nodes': 47, 'regressor__min_samples_leaf': 33}",-19.63715767130508,-19.197291821823487,-18.08359867632593,-20.07556315322535,-16.833771099762252,-18.76547648448842,1.1712440134536164,10
0.5070918083190918,0.022479076727272524,0.01415863037109375,0.0020317295148861944,0.8509284487675127,0.29069049826628424,8,203,34,44,"{'regressor__l2_regularization': np.float64(0.8509284487675127), 'regressor__learning_rate': np.float64(0.29069049826628424), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 203, 'regressor__max_leaf_nodes': 34, 'regressor__min_samples_leaf': 44}",-19.95958740642676,-19.692837588190432,-18.4038958994035,-19.90476311282995,-17.10675920626006,-19.01356864262214,1.1097935362972762,30
1.441346025466919,0.018271008078764674,0.032767534255981445,0.005390571999099673,0.3722827665617431,0.29204003273733353,,448,32,27,"{'regressor__l2_regularization': np.float64(0.3722827665617431), 'regressor__learning_rate': np.float64(0.29204003273733353), 'regressor__max_depth': None, 'regressor__max_iter': 448, 'regressor__max_leaf_nodes': 32, 'regressor__min_samples_leaf': 27}",-20.062668326469353,-19.45788260347949,-17.93633117523627,-20.26569784425692,-16.742185865172157,-18.89295316292284,1.3500172141990252,23
0.5729523658752441,0.029119123885809894,0.01644864082336426,0.005106545710632085,0.4856137535862266,0.1445272428958742,7,268,50,42,"{'regressor__l2_regularization': np.float64(0.4856137535862266), 'regressor__learning_rate': np.float64(0.1445272428958742), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 268, 'regressor__max_leaf_nodes': 50, 'regressor__min_samples_leaf': 42}",-19.728721242390453,-19.80748992216376,-18.582770281147344,-20.052958675259617,-17.112707656759373,-19.05692955554411,1.0964984953011039,35
1.0942049026489258,0.014731125987279785,0.02454977035522461,0.005864579771848306,0.018075363615520867,0.15816811455503038,8,483,22,16,"{'regressor__l2_regularization': np.float64(0.018075363615520867), 'regressor__learning_rate': np.float64(0.15816811455503038), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 483, 'regressor__max_leaf_nodes': 22, 'regressor__min_samples_leaf': 16}",-19.471279622295206,-19.33601087694382,-17.87894742225526,-19.886905333389425,-16.766510061407903,-18.667930663258325,1.1675182934797934,1
1.0410331249237061,0.06008543124173088,0.025347232818603516,0.002475450555756819,0.7209399242521293,0.10241823755571676,8,470,36,31,"{'regressor__l2_regularization': np.float64(0.7209399242521293), 'regressor__learning_rate': np.float64(0.10241823755571676), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 470, 'regressor__max_leaf_nodes': 36, 'regressor__min_samples_leaf': 31}",-19.636304972797245,-19.384831083480982,-18.4148720931181,-20.055356177171827,-16.72954422764744,-18.844181710843117,1.1868195336576277,19
0.3162877559661865,0.003922966880719936,0.008641290664672851,0.0008730297625946299,0.24398964337908358,0.30190316642573367,7,150,22,36,"{'regressor__l2_regularization': np.float64(0.24398964337908358), 'regressor__learning_rate': np.float64(0.30190316642573367), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 150, 'regressor__max_leaf_nodes': 22, 'regressor__min_samples_leaf': 36}",-19.703415588778658,-19.572348139529673,-18.391187971375572,-19.857387965101097,-16.95364418434365,-18.89559676982573,1.1010189865914535,24
1.516439151763916,0.026884359038417616,0.023412084579467772,0.00042531312771275863,0.43439436551042865,0.1150235223084027,,383,47,14,"{'regressor__l2_regularization': np.float64(0.43439436551042865), 'regressor__learning_rate': np.float64(0.1150235223084027), 'regressor__max_depth': None, 'regressor__max_iter': 383, 'regressor__max_leaf_nodes': 47, 'regressor__min_samples_leaf': 14}",-19.49155725874957,-19.401745278398984,-18.07006050945565,-20.377880434394665,-16.762431085161396,-18.82073491323205,1.2658913497523552,14
0.36295204162597655,0.05180160793113777,0.010849809646606446,0.0031544450274404315,0.23018526824155527,0.1597580139654257,8,134,31,37,"{'regressor__l2_regularization': np.float64(0.23018526824155527), 'regressor__learning_rate': np.float64(0.1597580139654257), 'regressor__max_depth': np.int64(8), 'regressor__max_iter': 134, 'regressor__max_leaf_nodes': 31, 'regressor__min_samples_leaf': 37}",-20.058119065036983,-19.763729465094574,-18.735272839454584,-20.18201791906915,-16.925898241279423,-19.133007505986946,1.215202748882905,36
0.4449620723724365,0.052292928066189355,0.011504840850830079,0.0023641742078337946,0.46994451399094295,0.09386810253902757,6,198,55,46,"{'regressor__l2_regularization': np.float64(0.46994451399094295), 'regressor__learning_rate': np.float64(0.09386810253902757), 'regressor__max_depth': np.int64(6), 'regressor__max_iter': 198, 'regressor__max_leaf_nodes': 55, 'regressor__min_samples_leaf': 46}",-20.51993697747987,-20.44667143480081,-19.093952669528328,-20.072489587697483,-17.26751215302223,-19.480112564505742,1.2174646970285865,45
0.38358111381530763,0.020120174551342743,0.009782648086547852,0.0003391852545330608,0.9283185625877254,0.1384552444951943,7,194,49,42,"{'regressor__l2_regularization': np.float64(0.9283185625877254), 'regressor__learning_rate': np.float64(0.1384552444951943), 'regressor__max_depth': np.int64(7), 'regressor__max_iter': 194, 'regressor__max_leaf_nodes': 49, 'regressor__min_samples_leaf': 42}",-19.920943091471038,-20.02939073042944,-18.64360089093226,-20.270873682320527,-17.109975291846926,-19.194956737400037,1.1859236438424088,39
